array,Year,Julian Day,Time,Logger Battery Voltage,Net Radiometer,Incoming Shortwave Radiation,Reflected Shortwave Radiation,Relative Humidity,Ambient Air Temperature,Barometric Pressure,Wind Direction,Wind Speed,Wind Speed at Rain Gauge,Precipitation (Tipping Bucket),Belfort Rain Gauge,Sonic Range Sensor for Snow Depth,Shallow Soil Temperature,Medium Depth Soil Temperature,Deep Soil Temperature,Shallow Soil Moisture,Medium Depth Soil Moisture,Deep Soil Moisture,Spare One,Spare Two,Spare Three
111,1998,353,1845,13.1,1.095,-1.25,0,85.6,1.992,102,175.6,1.542,1.253,0,58.08,0.013,2.84,3.139,3.417,0.404,5.215,0.384,,,
111,1998,353,1900,13.1,1.014,-1.25,0,86.8,1.656,102,185.2,0.971,0.753,0,55.88,0.007,2.826,3.135,3.426,0.404,5.238,0.384,,,
111,1998,353,1915,13.09,0.918,-1.25,0,88.2,1.561,102,109.6,0.931,0.641,0,54.15,0.011,2.807,3.126,3.435,0.404,5.236,0.384,,,
111,1998,353,1930,13.09,0.831,-1.25,0,88.5,1.399,102.1,201.4,0.994,0.719,0,53.38,0.011,2.776,3.114,3.444,0.403,5.2,0.384,,,
111,1998,353,1945,13.08,0.751,-1.25,0,87,1.334,102.1,142.8,1.397,1.061,0,53.48,0.012,2.747,3.101,3.452,0.403,5.173,0.384,,,
111,1998,353,2000,13.06,0.695,-1.25,0,84.5,1.315,102.1,122.9,1.516,1.208,0,50.8,0.01,2.719,3.083,3.459,0.403,5.202,0.384,,,
111,1998,353,2015,13.05,0.644,-2.5,0,81.7,1.154,102.1,147.5,1.558,1.287,0,54.06,0.016,2.691,3.07,3.469,0.402,5.176,0.384,,,
111,1998,353,2030,13.04,0.57,-1.875,0,81,1.016,102.1,152.8,1.767,1.481,0,53.39,0.01,2.664,3.052,3.482,0.401,5.178,0.384,,,
111,1998,353,2045,13.04,0.504,-1.25,0,79.4,1.108,102.1,146.1,1.687,1.416,0,53.29,0.008,2.637,3.039,3.486,0.401,5.166,0.384,,,
111,1998,353,2100,13.03,0.484,-1.25,0,80.1,0.967,102.2,118.1,1.616,1.345,0,56.27,0.012,2.603,3.022,3.487,0.401,5.161,0.383,,,
111,1998,353,2115,13.02,0.479,0,0,78.6,1.044,102.2,190.7,1.88,1.597,0,56.17,0.01,2.581,3.008,3.495,0.401,5.089,0.384,,,
111,1998,353,2130,13.01,0.475,-1.25,0,79.9,0.912,102.2,242.5,1.762,1.435,0,56.56,0.011,2.555,2.991,3.495,0.4,5.101,0.383,,,
111,1998,353,2145,13.01,0.45,-1.25,0,82.5,0.696,102.2,297.7,1.393,0.895,0,56.75,0.011,2.536,2.976,3.5,0.4,5.11,0.383,,,
111,1998,353,2200,13,0.428,-0.625,0,82.3,0.817,102.2,283,1.465,1.038,0,56.27,0.011,2.515,2.962,3.501,0.4,5.139,0.383,,,
111,1998,353,2215,12.99,0.419,-1.25,0,82,0.819,102.3,282,1.507,1.188,0,56.17,0.011,2.497,2.946,3.506,0.4,5.119,0.383,,,
111,1998,353,2230,12.98,0.406,-1.25,0,82.7,0.744,102.3,145.3,1.167,0.882,0,56.08,0.012,2.478,2.934,3.509,0.399,5.143,0.383,,,
111,1998,353,2245,12.98,0.352,-1.25,0,84,0.649,102.3,118.3,0.622,0.39,0,56.56,0.015,2.456,2.915,3.509,0.399,5.151,0.383,,,
111,1998,353,2300,12.96,0.324,-1.25,0,84.5,0.518,102.3,90.6,1.834,1.512,0,56.85,0.003,2.434,2.904,3.511,0.399,5.157,0.383,,,
111,1998,353,2315,12.97,0.316,-1.876,0,85.6,-0.025,102.3,51.66,3.217,2.722,0,57.71,0.011,2.418,2.888,3.51,0.398,5.203,0.383,,,
111,1998,353,2330,12.96,0.247,-1.876,-0.629,86.6,-0.177,102.3,48.7,2.177,1.823,0,57.9,0.01,2.398,2.877,3.511,0.398,5.151,0.383,,,
111,1998,353,2345,12.94,0.165,-1.876,-0.629,87.7,-0.308,102.3,49.42,1.764,1.412,0,58.19,0.007,2.373,2.862,3.509,0.398,5.147,0.383,,,
111,1998,353,2400,12.93,0.176,-3.126,-0.629,85.7,-0.608,102.3,56.06,1.971,1.561,0,62.32,0.007,2.348,2.85,3.51,0.398,5.119,0.383,,,
111,1998,354,15,12.92,0.031,-3.126,-0.629,87.6,-1.022,102.4,103.5,1.056,0.772,0,63.38,-0.001,2.318,2.835,3.508,0.397,5.105,0.383,,,
111,1998,354,30,12.92,-0.082,-3.126,-0.629,87.1,-1.152,102.4,41.12,1.672,1.344,0,63.57,0.006,2.288,2.816,3.505,0.397,5.089,0.383,,,
111,1998,354,45,12.9,-0.186,-3.126,-0.629,87.2,-1.433,102.4,44.94,1.368,1.016,0,63.86,0.01,2.254,2.798,3.509,0.397,5.106,0.383,,,
111,1998,354,100,12.89,-0.301,-3.126,-0.629,88.7,-1.508,102.4,135.7,0.789,0.314,0,64.15,0.006,2.214,2.78,3.508,0.397,5.074,0.383,,,
111,1998,354,115,12.87,-0.428,-3.126,-0.629,89.2,-1.611,102.5,277.4,0.333,0.082,0,64.54,0.007,2.174,2.754,3.507,0.396,5.078,0.383,,,
111,1998,354,130,12.85,-0.561,-3.127,-0.629,91.7,-1.855,102.5,289.4,0.166,0.039,0,64.45,0.006,2.128,2.725,3.506,0.396,5.038,0.383,,,
111,1998,354,145,12.84,-0.67,-2.501,-0.629,91,-1.819,102.5,293.5,0.197,0,0,64.26,0.005,2.083,2.689,3.501,0.395,5.087,0.382,,,
111,1998,354,200,12.83,-0.749,-1.251,0,91.5,-1.753,102.6,309.9,0.187,0,0,64.36,0.005,2.031,2.648,3.498,0.395,5.079,0.382,,,
111,1998,354,215,12.81,-0.779,-1.251,0,90.6,-1.621,102.6,334.4,0.116,0,0,64.55,0.005,1.984,2.608,3.494,0.395,5.099,0.382,,,
111,1998,354,230,12.8,-0.773,-1.251,0,90,-1.564,102.6,326.3,0.072,0,0,64.45,0.005,1.945,2.566,3.489,0.395,5.123,0.382,,,
111,1998,354,245,12.8,-0.762,-1.251,0,90.1,-1.594,102.6,125,0.067,0,0,64.36,0.005,1.909,2.53,3.483,0.395,5.117,0.382,,,
111,1998,354,300,12.79,-0.744,-0.625,0,91.2,-1.546,102.6,29.96,0.085,0.021,0,64.36,0.008,1.877,2.496,3.479,0.394,5.146,0.383,,,
111,1998,354,315,12.78,-0.697,-0.625,0,91.3,-1.376,102.7,100.5,0.072,0.024,0,64.26,0.009,1.856,2.466,3.473,0.395,5.159,0.383,,,
111,1998,354,330,12.78,-0.649,-0.625,0,88.8,-1.17,102.7,43.32,0.439,0.129,0,64.26,0.008,1.83,2.44,3.468,0.394,5.216,0.383,,,
111,1998,354,345,12.77,-0.598,-0.625,0,88.4,-1.133,102.7,45.19,0.352,0.046,0,64.26,0.008,1.81,2.417,3.459,0.394,5.188,0.383,,,
111,1998,354,400,12.77,-0.555,-0.625,0,85.7,-1.067,102.7,62.48,1.036,0.709,0,64.16,0.008,1.794,2.394,3.454,0.395,5.234,0.383,,,
111,1998,354,415,12.76,-0.504,-0.625,0,82.4,-1.058,102.7,60.84,1.155,0.79,0,64.06,0.012,1.785,2.384,3.45,0.395,5.259,0.383,,,
111,1998,354,430,12.76,-0.454,-0.625,0,81.3,-1.104,102.7,76.7,1.627,1.304,0,64.16,0.011,1.778,2.371,3.441,0.394,5.216,0.383,,,
111,1998,354,445,12.76,-0.407,-0.625,0,81.1,-1.187,102.7,84.7,1.376,1.042,0,64.35,0.008,1.769,2.358,3.435,0.394,5.266,0.383,,,
111,1998,354,500,12.76,-0.381,-0.625,0,80.5,-1.254,102.7,84.1,1.329,0.991,0,64.35,0.009,1.761,2.351,3.424,0.394,5.28,0.383,,,
111,1998,354,515,12.76,-0.37,-1.251,0,79.3,-1.433,102.7,91.1,1.791,1.47,0,64.44,0.011,1.752,2.342,3.416,0.394,5.36,0.383,,,
111,1998,354,530,12.76,-0.378,-1.876,-0.629,80.6,-1.676,102.7,95.7,1.391,0.969,0,64.35,0.012,1.744,2.335,3.407,0.393,5.333,0.383,,,
111,1998,354,545,12.77,-0.411,-2.501,0,82.5,-1.893,102.7,94,1.373,0.965,0,64.35,0.01,1.733,2.33,3.4,0.393,5.261,0.382,,,
111,1998,354,600,12.77,-0.485,-1.876,0,82.8,-2.033,102.7,111.1,1.597,1.199,0,64.06,0.01,1.723,2.324,3.394,0.393,5.244,0.382,,,
111,1998,354,615,12.76,-0.558,-2.501,-0.629,83.2,-2.381,102.7,98.5,1.472,0.993,0,63.87,0.011,1.708,2.315,3.385,0.393,5.231,0.382,,,
111,1998,354,630,12.76,-0.64,-1.876,0,84.9,-2.543,102.7,113.8,2.37,1.892,0,63.78,0.01,1.691,2.304,3.378,0.393,5.244,0.382,,,
111,1998,354,645,12.76,-0.702,-1.876,0,85,-3.09,102.7,106.2,3.513,2.945,0,62.92,0.01,1.669,2.29,3.374,0.393,5.243,0.382,,,
111,1998,354,700,12.76,-0.765,-2.501,0,85.5,-3.421,102.7,117,3.238,2.676,0,62.53,0.011,1.649,2.277,3.367,0.392,5.273,0.382,,,
111,1998,354,715,12.75,-0.84,-2.501,0,86.3,-3.744,102.7,118.1,2.528,2.033,0,62.05,0.011,1.625,2.261,3.359,0.392,5.284,0.382,,,
111,1998,354,730,12.75,-0.937,-2.501,0,87.6,-4.028,102.8,119.2,1.312,0.848,0,61.48,0.01,1.598,2.243,3.349,0.392,5.292,0.382,,,
111,1998,354,745,12.74,-1.046,-1.251,0,88.8,-4.189,102.8,109.6,1.395,0.938,0,61,0.012,1.574,2.228,3.342,0.392,5.227,0.382,,,
111,1998,354,800,12.74,-1.155,5.004,0,89.6,-4.332,102.8,105.8,1.222,0.683,0,60.8,0.011,1.552,2.211,3.339,0.392,5.158,0.382,,,
111,1998,354,815,12.74,-1.257,23.77,5.032,89.9,-4.151,102.8,141.8,0.97,0.502,0,60.62,0.012,1.525,2.186,3.331,0.391,5.202,0.382,,,
111,1998,354,830,13.11,-1.331,54.42,15.1,86.8,-3.989,102.8,135,1.39,0.935,0,60.24,0.011,1.503,2.165,3.323,0.391,5.175,0.382,,,
111,1998,354,845,14.17,-1.348,70.7,16.98,84.6,-3.779,102.8,136.7,1.722,1.335,0,60.62,0.011,1.486,2.141,3.315,0.391,5.191,0.382,,,
111,1998,354,900,14.19,-1.321,92.6,22.64,85.5,-3.695,102.9,160.4,1.795,1.406,0,60.62,0.01,1.47,2.117,3.309,0.39,5.198,0.382,,,
111,1998,354,915,14.19,-1.263,112,27.68,85.6,-3.694,102.9,144.8,1.956,1.51,0,60.91,0.01,1.453,2.099,3.303,0.39,5.198,0.382,,,
111,1998,354,930,14.18,-1.206,93.2,18.87,84.7,-3.78,102.9,143.5,1.998,1.582,0,60.81,0.011,1.437,2.086,3.295,0.39,5.285,0.382,,,
111,1998,354,945,14.18,-1.148,130.7,28.93,84.5,-3.705,102.9,152.7,2.089,1.648,0,61,0.011,1.425,2.07,3.289,0.39,5.36,0.382,,,
111,1998,354,1000,14.18,-1.089,237,53.46,83.6,-3.449,102.9,137.8,1.86,1.472,0,60.9,0.013,1.412,2.057,3.28,0.39,5.324,0.382,,,
111,1998,354,1015,14.18,-1.048,123.2,25.16,83.2,-3.515,102.9,140.4,2.188,1.77,0,61.19,0.014,1.403,2.046,3.272,0.39,5.402,0.382,,,
111,1998,354,1030,14.18,-0.955,120.1,23.9,81.3,-3.451,102.9,138.2,1.889,1.512,0,61.19,0.012,1.397,2.041,3.265,0.39,5.328,0.382,,,
111,1998,354,1045,14.17,-0.885,125.7,25.16,81.8,-3.516,102.9,153.9,2.61,2.118,0,61.19,0.013,1.39,2.04,3.255,0.39,5.351,0.382,,,
111,1998,354,1100,14.17,-0.827,113.8,22.64,79.9,-3.46,102.9,173.5,3.218,2.718,0,61.48,0.013,1.386,2.04,3.247,0.39,5.378,0.382,,,
111,1998,354,1115,14.17,-0.795,96.9,18.87,81.8,-3.404,102.9,178,2.711,2.244,0,61.48,0.011,1.387,2.045,3.241,0.39,5.28,0.382,,,
111,1998,354,1130,14.18,-0.77,89.4,17.61,80.6,-3.337,102.9,172,2.967,2.425,0,61.57,0.013,1.385,2.052,3.233,0.39,5.3,0.382,,,
111,1998,354,1145,14.18,-0.756,99.4,19.5,76.6,-3.271,102.8,162.3,3.061,2.484,0,61.57,0.012,1.386,2.053,3.223,0.391,5.297,0.382,,,
111,1998,354,1200,14.18,-0.736,94.4,18.87,77.7,-3.413,102.8,180.3,3.392,2.883,0,61.86,0.013,1.383,2.059,3.222,0.391,5.275,0.382,,,
111,1998,354,1215,14.18,-0.719,99.4,19.5,78.8,-3.213,102.8,188.8,2.761,2.313,0,61.67,0.013,1.381,2.061,3.214,0.391,5.254,0.382,,,
111,1998,354,1230,14.18,-0.702,98.2,18.87,78.7,-2.996,102.8,197.2,2.291,1.928,0,61.48,0.012,1.381,2.064,3.209,0.39,5.216,0.382,,,
111,1998,354,1245,14.18,-0.679,70.7,14.46,80.3,-3.158,102.8,194.1,3.082,2.66,0,61.86,0.013,1.377,2.065,3.204,0.39,5.24,0.382,,,
111,1998,354,1300,14.18,-0.66,61.91,12.58,82.8,-2.903,102.8,200.5,2.588,2.176,0,61.96,0.011,1.383,2.068,3.2,0.39,5.259,0.382,,,
111,1998,354,1315,14.17,-0.647,59.41,11.95,83.6,-2.969,102.7,185.8,3.615,3.09,0,61.96,0.014,1.383,2.067,3.191,0.39,5.158,0.382,,,
111,1998,354,1330,14.18,-0.633,61.91,12.58,84.3,-2.894,102.7,192,3.388,2.914,0,62.05,0.011,1.385,2.07,3.185,0.39,5.216,0.382,,,
111,1998,354,1345,14.03,-0.62,41.9,8.18,85.3,-2.836,102.7,177.5,3.194,2.691,0,62.24,0.009,1.384,2.067,3.184,0.39,5.239,0.382,,,
111,1998,354,1400,13.94,-0.606,46.9,9.43,86.3,-2.884,102.7,175.7,3.067,2.561,0,62.24,0.01,1.382,2.068,3.179,0.39,5.245,0.382,,,
111,1998,354,1415,13.97,-0.598,46.9,9.43,86.2,-2.761,102.7,168.1,3.003,2.487,0,62.05,0.012,1.382,2.061,3.173,0.39,5.228,0.382,,,
111,1998,354,1430,13.87,-0.586,34.39,6.918,88.2,-2.591,102.7,174.1,2.926,2.441,0,62.14,0.012,1.379,2.06,3.175,0.39,5.247,0.382,,,
111,1998,354,1445,13.81,-0.573,37.52,7.55,86.7,-2.684,102.7,164.7,3.387,2.767,0,61.95,0.011,1.376,2.06,3.172,0.39,5.295,0.382,,,
111,1998,354,1500,13.6,-0.562,21.26,4.402,90,-2.571,102.7,179.7,3.841,3.24,0,61.76,0.006,1.374,2.057,3.171,0.39,5.244,0.382,,,
111,1998,354,1515,13.54,-0.554,31.27,6.289,91.5,-2.591,102.7,171.5,3.743,3.139,0,61.95,0.01,1.372,2.056,3.17,0.39,5.308,0.382,,,
111,1998,354,1530,13.46,-0.545,20.01,4.402,91.7,-2.552,102.7,171.8,3.302,2.743,0,62.04,0.005,1.367,2.056,3.167,0.39,5.361,0.382,,,
111,1998,354,1545,13.35,-0.535,11.26,2.516,92.9,-2.467,102.7,171.2,3.609,3.026,0,61.95,0.008,1.364,2.052,3.163,0.39,5.288,0.382,,,
111,1998,354,1600,13.27,-0.526,13.13,2.515,93.2,-2.365,102.7,157.4,3.181,2.597,0,61.85,0.008,1.36,2.046,3.164,0.39,5.284,0.382,,,
111,1998,354,1615,13.24,-0.523,8.75,1.887,91.7,-2.316,102.7,167.3,3.904,3.257,0,61.76,0.002,1.355,2.041,3.159,0.39,5.213,0.382,,,
111,1998,354,1630,13.21,-0.511,3.752,1.258,93.2,-2.26,102.6,167.5,4.087,3.422,0,62.04,0.009,1.352,2.037,3.158,0.39,5.324,0.382,,,
111,1998,354,1645,13.2,-0.503,1.251,0.629,93.9,-2.374,102.6,176.6,4.305,3.65,0,61.56,0.01,1.344,2.033,3.158,0.389,5.405,0.382,,,
111,1998,354,1700,13.18,-0.5,0,0,94.8,-2.383,102.7,180,4.152,3.482,0,61.85,0.006,1.339,2.029,3.158,0.389,5.32,0.382,,,
111,1998,354,1715,13.18,-0.5,0,0,95.7,-2.429,102.6,175.4,3.892,3.313,0,61.66,0.006,1.334,2.022,3.155,0.389,5.281,0.382,,,
111,1998,354,1730,13.16,-0.5,-0.625,0,95.9,-2.401,102.6,168.4,3.742,3.116,0,61.47,0.003,1.331,2.018,3.155,0.389,5.289,0.382,,,
111,1998,354,1745,13.15,-0.503,-0.625,0,94.8,-2.429,102.6,159.6,3.219,2.656,0,61.66,0.008,1.327,2.011,3.154,0.389,5.287,0.382,,,
111,1998,354,1800,13.15,-0.503,-0.625,0,94.3,-2.354,102.6,166.1,3.559,2.952,0,61.66,-0.002,1.32,2.004,3.152,0.389,5.375,0.382,,,
111,1998,354,1815,13.13,-0.5,0,0,93.6,-2.346,102.6,171.7,3.739,3.155,0,61.56,0.006,1.316,1.998,3.149,0.388,5.378,0.382,,,
111,1998,354,1830,13.13,-0.498,0,0,93.9,-2.242,102.5,183.6,4.046,3.454,0,61.56,0.004,1.309,1.993,3.148,0.388,5.317,0.382,,,
111,1998,354,1845,13.12,-0.492,-0.625,0,94.9,-2.185,102.5,181,3.961,3.381,0,61.08,0.01,1.305,1.984,3.147,0.388,5.34,0.382,,,
111,1998,354,1900,13.11,-0.484,0,0,96.9,-2.158,102.5,190,4.272,3.703,0,61.47,0.007,1.297,1.974,3.144,0.388,5.303,0.382,,,
111,1998,354,1915,13.1,-0.473,0,0,97.3,-2.072,102.5,180.5,3.418,2.91,0,61.37,0.002,1.295,1.968,3.141,0.388,5.355,0.382,,,
111,1998,354,1930,13.1,-0.46,-0.625,0,98,-2.025,102.5,184.3,3.734,3.177,0,61.56,0.002,1.293,1.963,3.138,0.388,5.39,0.382,,,
111,1998,354,1945,13.09,-0.446,0,0,98.1,-1.912,102.5,191.2,3.714,3.164,0,61.08,-0.016,1.288,1.958,3.135,0.388,5.318,0.382,,,
111,1998,354,2000,13.08,-0.429,0,0,98.6,-1.95,102.5,189.1,4.202,3.575,0,61.47,0.006,1.287,1.95,3.132,0.388,5.299,0.382,,,
111,1998,354,2015,13.07,-0.413,-0.625,0,99,-1.817,102.5,188.6,3.528,2.987,0,61.08,0.008,1.284,1.945,3.133,0.388,5.276,0.382,,,
111,1998,354,2030,13.06,-0.395,-0.625,0,99.2,-1.781,102.4,182.3,3.604,3.084,0,61.08,0.003,1.28,1.939,3.128,0.388,5.274,0.382,,,
111,1998,354,2045,13.05,-0.381,-0.625,0,99.5,-1.771,102.4,181.6,3.475,2.963,0,61.37,0.002,1.281,1.932,3.124,0.388,5.338,0.382,,,
111,1998,354,2100,13.05,-0.367,-0.625,0,99.8,-1.781,102.4,192.1,3.746,3.241,0,60.89,0.008,1.28,1.931,3.122,0.388,5.311,0.382,,,
111,1998,354,2115,13.05,-0.356,0,0,100,-1.78,102.4,174.8,3.077,2.582,0,60.7,0.008,1.281,1.927,3.118,0.388,5.334,0.382,,,
111,1998,354,2130,13.04,-0.351,-0.625,0,100,-1.705,102.4,189.4,2.828,2.379,0,60.89,0,1.281,1.927,3.118,0.388,5.343,0.382,,,
111,1998,354,2145,13.04,-0.342,-0.625,0,100,-1.554,102.3,183.6,2.645,2.232,0,60.99,0.008,1.281,1.925,3.115,0.388,5.335,0.382,,,
111,1998,354,2200,13.04,-0.327,0,0,100,-1.365,102.3,188,2.502,2.059,0,61.08,0.006,1.28,1.927,3.112,0.388,5.343,0.382,,,
111,1998,354,2215,13.03,-0.301,-0.625,0,100,-1.132,102.3,188.3,2.546,2.142,0,61.08,0.001,1.28,1.922,3.11,0.388,5.362,0.382,,,
111,1998,354,2230,13.01,-0.266,-0.625,0.629,100,-0.972,102.3,179.2,3.037,2.546,0,60.88,-0.007,1.282,1.924,3.105,0.388,5.373,0.382,,,
111,1998,354,2245,13.02,-0.234,0,0,100,-0.962,102.3,172.9,2.882,2.393,0,61.07,0.003,1.284,1.928,3.102,0.388,5.305,0.382,,,
111,1998,354,2300,13.01,-0.203,-0.625,0,100,-0.936,102.2,187.1,3.173,2.71,0,60.78,-0.002,1.283,1.926,3.098,0.388,5.401,0.382,,,
111,1998,354,2315,13.01,-0.176,0,0,100,-0.86,102.2,187,3.267,2.807,0,61.17,-0.003,1.288,1.928,3.094,0.388,5.39,0.382,,,
111,1998,354,2330,13,-0.153,-0.625,-0.629,100,-0.737,102.2,199,3.294,2.867,0,61.07,-0.011,1.291,1.93,3.094,0.388,5.412,0.382,,,
111,1998,354,2345,13,-0.134,0.625,0,100,-0.682,102.2,196.4,3.352,2.847,0,61.17,-0.019,1.294,1.932,3.091,0.388,5.375,0.382,,,
111,1998,354,2400,12.99,-0.098,0,-0.629,100,-0.588,102.2,206.1,3.267,2.859,0,61.07,-0.037,1.293,1.939,3.09,0.388,5.347,0.382,,,
111,1998,355,15,12.99,-0.078,0.625,0,100,-0.532,102.1,211.9,3.529,3.071,0,60.78,-0.021,1.301,1.941,3.088,0.388,5.377,0.382,,,
111,1998,355,30,12.98,-0.047,0,0,100,-0.504,102.1,211.7,3.214,2.84,0,60.98,-0.024,1.303,1.943,3.088,0.388,5.444,0.382,,,
111,1998,355,45,12.98,-0.043,0,0,100,-0.458,102.1,225.3,2.577,2.277,0,60.98,-0.066,1.308,1.946,3.085,0.388,5.493,0.382,,,
111,1998,355,100,12.98,-0.023,0.625,0,100,-0.362,102.1,220,1.726,1.451,0,61.17,-0.044,1.313,1.952,3.083,0.389,5.413,0.382,,,
111,1998,355,115,12.97,-0.012,0.625,0,100,-0.287,102.1,217.7,1.806,1.546,0,61.46,-0.042,1.317,1.958,3.082,0.389,5.426,0.382,,,
111,1998,355,130,12.96,-0.007,0.625,0,100,-0.242,102.1,228.2,1.521,1.289,0,59.92,-0.066,1.318,1.959,3.079,0.389,5.409,0.382,,,
111,1998,355,145,12.96,0.004,0,0,100,-0.175,102.1,223.5,1.469,1.176,0,59.34,-0.043,1.32,1.963,3.078,0.389,5.375,0.382,,,
111,1998,355,200,12.96,0.017,0,0,100,-0.157,102.1,237.1,1.327,1.093,0,59.92,-0.03,1.322,1.967,3.077,0.389,5.407,0.383,,,
111,1998,355,215,12.95,0.031,0,0,100,-0.15,102.1,232.7,1.597,1.348,0,61.84,-0.039,1.326,1.97,3.075,0.39,5.407,0.383,,,
111,1998,355,230,12.94,0.046,0,0,100,-0.093,102.1,230.5,1.415,1.191,0,62.03,-0.054,1.332,1.974,3.069,0.39,5.396,0.383,,,
111,1998,355,245,12.93,0.054,0,0,100,-0.102,102,204.9,2.232,1.879,0,62.32,-0.011,1.34,1.982,3.071,0.39,5.406,0.383,,,
111,1998,355,300,12.92,0.066,0,0,100,-0.037,102,238.1,1.227,0.906,0,62.03,-0.007,1.35,1.988,3.069,0.39,5.407,0.383,,,
111,1998,355,315,12.91,0.078,0,0,100,0.011,102.1,244.1,0.68,0.258,0,61.84,-0.039,1.351,1.996,3.065,0.39,5.381,0.383,,,
111,1998,355,330,12.9,0.087,0,0,100,0.057,102.1,254.8,1.011,0.596,0,62.42,-0.023,1.363,2.006,3.068,0.39,5.386,0.383,,,
111,1998,355,345,12.89,0.097,0,0,100,0.038,102.1,248.7,1.129,0.858,0,62.61,-0.047,1.37,2.018,3.068,0.391,5.37,0.384,,,
111,1998,355,400,12.88,0.102,0,0,100,0.058,102,248.5,1.65,1.449,0,61.46,-0.041,1.379,2.025,3.067,0.391,5.427,0.384,,,
111,1998,355,415,12.87,0.11,0,0,100,0.124,102,246.3,1.813,1.57,0.1,61.55,-0.044,1.39,2.032,3.066,0.392,5.419,0.384,,,
111,1998,355,430,12.85,0.124,0,0,100,0.178,102,269.5,1.115,0.806,0.1,61.55,-0.048,1.396,2.041,3.064,0.392,5.458,0.384,,,
111,1998,355,445,12.83,0.132,0,0,100,0.142,101.9,255.7,1.264,1.028,0,62.22,-0.024,1.406,2.048,3.066,0.393,5.47,0.384,,,
111,1998,355,500,12.82,0.153,0,0,100,0.197,101.9,262.1,0.834,0.607,0.2,63.28,-0.047,1.417,2.056,3.066,0.393,5.484,0.384,,,
111,1998,355,515,12.82,0.161,-0.625,0,100,0.291,101.9,263.4,0.966,0.714,0.2,64.24,-0.055,1.426,2.063,3.064,0.395,5.473,0.385,,,
111,1998,355,530,12.81,0.169,-0.625,0,100,0.329,101.9,260.8,0.447,0.139,0.1,65.01,-0.039,1.434,2.073,3.064,0.396,5.47,0.385,,,
111,1998,355,545,12.8,0.171,-0.625,0.629,100,0.385,101.9,265.1,0.28,0.114,0,65.39,-0.079,1.445,2.08,3.062,0.398,5.485,0.385,,,
111,1998,355,600,12.79,0.172,-0.625,0.629,100,0.507,101.8,281.6,0.17,0,0.2,65.2,-0.062,1.455,2.085,3.063,0.399,5.505,0.385,,,
111,1998,355,615,12.79,0.191,-0.625,0.629,100,0.62,101.8,289.7,0.069,0,0,64.82,-0.077,1.46,2.097,3.066,0.4,5.516,0.385,,,
111,1998,355,630,12.78,0.265,0,0,100,0.892,101.9,295.1,0.434,0.075,0.2,65.2,-0.085,1.472,2.102,3.065,0.401,5.635,0.385,,,
111,1998,355,645,12.78,0.281,0,0,100,1.09,101.8,274.4,0.952,0.512,0.1,65.78,-0.044,1.487,2.111,3.066,0.403,5.531,0.385,,,
111,1998,355,700,12.79,0.269,0,0,100,1.352,101.8,266.6,1.089,0.758,0.2,65.2,-0.073,1.498,2.121,3.069,0.404,5.547,0.385,,,
111,1998,355,715,12.78,0.282,0,0,100,1.474,101.8,260.6,0.642,0.405,0.1,65.39,-0.071,1.508,2.126,3.069,0.405,5.517,0.385,,,
111,1998,355,730,12.78,0.356,0,0,100,1.623,101.8,252.6,0.518,0.188,0.1,56.27,-0.054,1.516,2.13,3.073,0.406,5.517,0.385,,,
111,1998,355,745,12.78,0.331,1.25,0,100,1.755,101.8,250.1,1.113,0.837,0,52.24,-0.069,1.53,2.141,3.07,0.407,5.523,0.386,,,
111,1998,355,800,12.78,0.337,1.875,0,100,1.756,101.8,257.8,1.165,0.852,0,50.51,-0.075,1.544,2.149,3.075,0.408,5.597,0.386,,,
111,1998,355,815,12.78,0.593,3.751,0.629,100,1.766,101.7,253.3,1.105,0.882,0.1,45.61,-0.088,1.556,2.161,3.075,0.409,5.657,0.386,,,
111,1998,355,830,12.78,0.673,10,1.257,100,1.934,101.7,274.1,0.905,0.526,0,47.34,-0.078,1.571,2.177,3.075,0.409,5.693,0.386,,,
111,1998,355,845,12.78,0.782,31.25,5.029,100,1.821,101.7,261.1,1.684,1.497,0.2,47.15,-0.095,1.591,2.19,3.075,0.41,5.673,0.386,,,
111,1998,355,900,12.83,0.807,28.75,5.029,100,1.746,101.7,252.9,1.847,1.61,0,51.28,-0.08,1.613,2.21,3.078,0.41,5.645,0.386,,,
111,1998,355,915,12.93,0.798,20,3.772,100,1.868,101.6,257.4,1.674,1.439,0,57.23,-0.065,1.64,2.232,3.081,0.411,5.632,0.387,,,
111,1998,355,930,12.84,0.836,16.88,2.514,100,2.094,101.7,279.7,1.564,1.13,0.3,55.79,-0.058,1.67,2.259,3.085,0.412,5.686,0.387,,,
111,1998,355,945,12.83,0.923,49.38,8.17,100,2.508,101.6,279.8,1.387,0.988,0.5,55.79,-0.108,1.703,2.287,3.086,0.415,5.789,0.387,,,
111,1998,355,1000,13.27,0.942,30,5.029,100,2.743,101.6,268,1.718,1.407,0.2,64.05,-0.061,1.744,2.315,3.089,0.421,5.803,0.388,,,
111,1998,355,1015,13.29,1.019,45,6.915,100,2.866,101.5,261.4,1.863,1.612,0.3,64.23,-0.057,1.794,2.351,3.095,0.427,5.847,0.388,,,
111,1998,355,1030,13.38,1.086,49.38,7.54,100,3.054,101.5,269,1.845,1.587,0.3,65.38,-0.072,1.846,2.388,3.096,0.435,5.876,0.388,,,
